geopixel,device_total_security_score
120_429,0.7659883615202765
120_430,0.7618573935531542
120_431,0.769176648767727
120_432,0.7600722673893406
120_433,0.7587011807447777
120_434,0.7662837018378581
120_435,0.7610322952710495
120_436,0.7565527534113061
120_437,0.761684756736171
120_438,0.764879802162411
120_439,0.7625957115009747
120_440,0.7574750893025006
120_441,0.7641269841269841
120_442,0.7620546737213405
120_443,0.7630450027233112
120_444,0.7594750320102436
120_445,0.7620035094315976
120_446,0.7627601994930913
120_447,0.7672399905235727
120_448,0.7605509830818473
120_449,0.7678409090909091
120_450,0.7655375514403291
120_451,0.7618334091253601
120_452,0.7641800820707072
120_453,0.759132146951797
120_454,0.7617312266394837
120_455,0.7644893680742738
120_456,0.7609828617437311
120_457,0.7678086419753087
120_458,0.7666290749984592
120_459,0.7613695429989781
120_460,0.7609492196599116
120_461,0.75422839506173
69_409,0.739907407407405
69_411,0.805185185185185
69_413,0.74398148148148
69_416,0.80444444444444
69_423,0.7575000000000001
69_424,0.69777777777778
69_425,0.70925925925926
69_432,0.79944444444444
69_448,0.735092592592595
69_451,0.872777777777775
70_408,0.7710934744268075
70_409,0.7674173789173795
70_410,0.7606270753512134
70_411,0.7611164787976381
70_412,0.7612432249322496
70_413,0.7589090177133658
70_414,0.7654449360865293
70_415,0.777571262361838
70_416,0.7647061728395061
70_417,0.7649652777777778
70_418,0.7648356344510192
70_419,0.7610572139303484
70_420,0.7600785634118967
70_421,0.7622079772079772
70_422,0.7645019157088125
70_423,0.7704037037037038
70_424,0.7682389428263214
70_425,0.7583140096618359
70_426,0.770727171136654
70_427,0.7619409409409408
70_428,0.7607440624480986
70_429,0.7650809212573917
70_430,0.7677416666666665
70_431,0.7591226337448561
70_432,0.7613625730994151
70_433,0.7546342825237299
70_434,0.7554415954415955
70_435,0.7631738958209547
70_436,0.7682493942540671
70_437,0.7619702749960261
70_438,0.764292695473251
70_439,0.7591869078380706
70_440,0.7638765944367603
70_441,0.7572515236755745
70_442,0.7627987026574592
70_443,0.7647348484848485
70_444,0.7654288499025345
70_445,0.756074561403509
70_446,0.7629843304843307
70_447,0.7574879227053146
70_448,0.7651306042884991
70_449,0.7663770180436847
70_450,0.7594354548723482
70_451,0.7545105820105829
70_452,0.736925925925924
70_453,0.7386419753086422
70_454,0.753842592592592
70_455,0.7907407407407401
70_456,0.7715674603174604
70_457,0.7860740740740754
70_458,0.7759876543209878
70_459,0.7509259259259267
71_408,0.7710648148148149
71_409,0.7669542947202526
71_410,0.7629238601150953
71_411,0.7608314436885862
71_412,0.7635702614379086
71_413,0.7596511476264997
71_414,0.7574193087689234
71_415,0.7559170841929462
71_416,0.760937037037037
71_417,0.7609616858237549
71_418,0.7635157952069718
71_419,0.759062684552434
71_420,0.760738017429194
71_421,0.7661117820719273
71_422,0.7618239921337268
71_423,0.7666106701940036
71_424,0.757941261574074
71_425,0.7590324594257178
71_426,0.7590134757182813
71_427,0.7646270504487777
71_428,0.7673883040935673
71_429,0.764958605664488
71_430,0.7655037238325282
71_431,0.7611216679862759
71_432,0.7626180005863387
71_433,0.7658828988441745
71_434,0.7721288849170886
71_435,0.7614899417183683
71_436,0.7606026640675764
71_437,0.763270839077291
71_438,0.7642144726247982
71_439,0.7673906593932437
71_440,0.7620622895622896
71_441,0.7663929366524993
71_442,0.7561545138888889
71_443,0.7616150026838432
71_444,0.7611955679528903
71_445,0.7713616557734204
71_446,0.7677475702653008
71_447,0.754617746088334
71_448,0.7655649428230074
71_449,0.7602754744794546
71_450,0.7584436274509805
71_451,0.7678455284552851
71_452,0.7482185185185192
71_453,0.7962962962962943
71_454,0.7553508771929817
71_455,0.7706288580246913
71_456,0.7698879142300198
71_457,0.7475000000000013
71_458,0.7598933782267115
71_459,0.740111111111109
71_460,0.8166049382716056
72_408,0.7688961510530141
72_409,0.7659640211640215
72_410,0.7688792102206736
72_411,0.7643132716049384
72_412,0.7648399246704332
72_413,0.7548703703703706
72_414,0.7680711242215669
72_415,0.7654955659885238
72_416,0.7616323178016728
72_417,0.7593941746137355
72_418,0.7627062392465818
72_419,0.7637749287749286
72_420,0.762370807385557
72_421,0.7669690701339641
72_422,0.7575857169050236
72_423,0.7602863247863247
72_424,0.7672748217701268
72_425,0.7667456324248778
72_426,0.7597323633156969
72_427,0.7618619162640903
72_428,0.7606310013717422
72_429,0.7634311277569705
72_430,0.760989417989418
72_431,0.7653872053872055
72_432,0.767661230882624
72_433,0.7652509803921572
72_434,0.7600319906280978
72_435,0.7684188900146345
72_436,0.7624855870020965
72_437,0.7603717523493644
72_438,0.7584485960887142
72_439,0.7650037037037036
72_440,0.7656912223578891
72_441,0.7593033966609096
72_442,0.7660957464014228
72_443,0.7593397041356224
72_444,0.7608718617946806
72_445,0.7602299484915377
72_446,0.7611452241715398
72_447,0.7604152390275736
72_448,0.7654829339143061
72_449,0.7583571071071069
72_450,0.758969696969697
72_451,0.7534962962962974
72_455,0.7578395061728399
72_456,0.7634040404040405
72_457,0.754216049382716
72_458,0.7751587301587314
72_459,0.765907407407408
73_408,0.7521877691645141
73_409,0.760539591315453
73_410,0.7574476650563609
73_411,0.7602685503372791
73_412,0.759105691056911
73_413,0.7638810541310542
73_414,0.7739981877902368
73_415,0.7628491512345681
73_416,0.7668338108882522
73_417,0.7661245920249753
73_418,0.7630720818618132
73_419,0.7620075216604781
73_420,0.7603506610823684
73_421,0.7581638418079099
73_422,0.7652963849016481
73_423,0.7590652155572432
73_424,0.7635426516942475
73_425,0.7596506914639964
73_426,0.7650915233940638
73_427,0.7586221454615237
73_428,0.7651392301392302
73_429,0.7577239964515414
73_430,0.7595331246739697
73_431,0.7655734602005319
73_432,0.7658382936507935
73_433,0.7641878994834078
73_434,0.7638763532763533
73_435,0.7649345417925479
73_436,0.7655250544662309
73_437,0.7656546755632918
73_438,0.7564839839839843
73_439,0.7598491348491351
73_440,0.7574901960784316
73_441,0.7716646316646316
73_442,0.758910830261541
73_443,0.7595122143420019
73_444,0.7586968870711205
73_445,0.7653517899170074
73_446,0.7574996368917938
73_447,0.7597571892133826
73_448,0.7591203703703705
73_449,0.7579305078274153
73_450,0.754789094650206
73_451,0.7860690235690232
73_456,0.73929012345679
73_457,0.7659661835748794
73_458,0.7424237472766885
74_408,0.7516872427983537
74_409,0.7612570517537403
74_410,0.7552636380222587
74_411,0.7625572916666666
74_412,0.7623675097862088
74_413,0.7629119425548001
74_414,0.7592888165038
74_415,0.7618777518777519
74_416,0.7705012771392081
74_417,0.7678925837951968
74_418,0.7596076361397026
74_419,0.761521021021021
74_420,0.7644723490613899
74_421,0.7637991333952338
74_422,0.7611432990552629
74_423,0.7656977047470006
74_424,0.7624509495331027
74_425,0.769119592281357
74_426,0.7642053620784965
74_427,0.7630145031763154
74_428,0.7543264840182647
74_429,0.757811447811448
74_430,0.7635351562499998
74_431,0.7680356394129977
74_432,0.7614514514514519
74_433,0.7532865693976802
74_434,0.7655395222061887
74_435,0.7589527458492974
74_436,0.7635382190701342
74_437,0.7606786179150398
74_438,0.7553589902751918
74_439,0.7591252072968492
74_440,0.758885438233264
74_441,0.7695017636684304
74_442,0.7578746971270336
74_443,0.7588369898560984
74_444,0.7598427854938272
74_445,0.7647430329352155
74_446,0.7650631881881882
74_447,0.7688144122383254
74_448,0.7687564206542307
74_449,0.7571810699588478
74_450,0.770751424501425
74_451,0.755692431561997
74_457,0.76462962962963
74_458,0.7706944444444436
74_459,0.7422716049382706
75_408,0.7592952674897133
75_409,0.7595847711065102
75_410,0.762210930442638
75_411,0.7671628112754394
75_412,0.761938997821351
75_413,0.7645006449235308
75_414,0.7580348258706467
75_415,0.7585872792623848
75_416,0.7647906976744189
75_417,0.7593974886567482
75_418,0.7630651340996171
75_419,0.763995623865941
75_420,0.7672312069481881
75_421,0.7611069958847737
75_422,0.7618372734436563
75_423,0.7627253359554247
75_424,0.7635042368846997
75_425,0.769063981042654
75_426,0.7626694417760701
75_427,0.7617678010113432
75_428,0.7576610694295582
75_429,0.7720003413551803
75_430,0.7629748062015504
75_431,0.7604675925925923
75_432,0.7620505050505054
75_433,0.7597306397306396
75_434,0.7608423229054296
75_435,0.767377616747182
75_436,0.7715541310541312
75_437,0.7646515679442509
75_438,0.7603873456790123
75_439,0.7689000202388179
75_440,0.7615117633356625
75_441,0.7518617472434269
75_442,0.7644227560894229
75_443,0.7647689011325377
75_444,0.7550460157126824
75_445,0.7627768424990645
75_446,0.7612147745571659
75_447,0.770115984405458
75_448,0.7650477430555556
75_449,0.7518985808238146
75_450,0.7547931134259256
75_451,0.7656816961889426
75_452,0.7939583333333321
75_453,0.95388888888889
75_457,0.7575771604938275
75_458,0.75991452991453
75_459,0.7904629629629625
75_460,0.7568650793650785
75_461,0.79111111111111
76_408,0.7733445566778897
76_409,0.7686684303350968
76_410,0.7667926259592927
76_411,0.765003035822708
76_412,0.7637342847434593
76_413,0.7613259958071281
76_414,0.7580612633181125
76_415,0.7563658322353979
76_416,0.7633031869078384
76_417,0.760994333886125
76_418,0.7672126105344097
76_419,0.7583696916812098
76_420,0.7577431885908898
76_421,0.7614208754208754
76_422,0.7637247954104445
76_423,0.7634157817491151
76_424,0.7655011179158163
76_425,0.7624069444444445
76_426,0.7659384103204329
76_427,0.768635724331927
76_428,0.7672713288368241
76_429,0.7606924659702439
76_430,0.7637256235827663
76_431,0.7642418300653596
76_432,0.7682519332519332
76_433,0.7670161711006781
76_434,0.7659975445058319
76_435,0.759565292992523
76_436,0.7634889612739776
76_437,0.7615960609438872
76_438,0.7669123579024572
76_439,0.7667336860670195
76_440,0.7567447568049978
76_441,0.7570142059868092
76_442,0.7663703703703705
76_443,0.7622139303482584
76_444,0.7731466899970839
76_445,0.7596580156799138
76_446,0.7621457586618872
76_447,0.7608159722222223
76_448,0.7663292995966262
76_449,0.7702054398148152
76_450,0.769653043848446
76_451,0.7579835390946499
76_452,0.7655038759689932
76_453,0.7388425925925926
76_459,0.7527598566308242
76_460,0.7520801033591736
76_461,0.7492592592592601
77_408,0.7629379379379378
77_409,0.762663435247328
77_410,0.7652290013227514
77_411,0.7606937095825986
77_412,0.7662759142790588
77_413,0.7570508274231682
77_414,0.7680682261208578
77_415,0.7619969536636201
77_416,0.7654581618655694
77_417,0.7666711521209791
77_418,0.7614224080711536
77_419,0.7620333627278072
77_420,0.7663025314877167
77_421,0.7689780288763338
77_422,0.7626924001924003
77_423,0.7646403909963233
77_424,0.7630496579381931
77_425,0.7621636636636633
77_426,0.7554990806409246
77_427,0.7624053649237471
77_428,0.7644134727061561
77_429,0.7713617984797022
77_430,0.7620871700429709
77_431,0.7562342682488311
77_432,0.7623303069606574
77_433,0.7630370370370374
77_434,0.769902584876543
77_435,0.7614507678410118
77_436,0.7646846846846846
77_437,0.7617429929929931
77_438,0.7632175925925924
77_439,0.7686697308819609
77_440,0.7675094482237338
77_441,0.7650591253904512
77_442,0.767137004260898
77_443,0.764687100893997
77_444,0.7455555555555554
77_445,0.7677905491698596
77_446,0.7617600934267602
77_447,0.7708045267489715
77_448,0.7578369125427951
77_449,0.7584164070612671
77_450,0.7610964912280704
77_451,0.7650586419753084
77_452,0.7708528265107212
78_408,0.7508974358974366
78_409,0.7646331236897279
78_410,0.7659706257982117
78_411,0.7605916049382716
78_412,0.766104685126767
78_413,0.7624179201035097
78_414,0.7604834307992201
78_415,0.7641273958783686
78_416,0.7677982628646346
78_417,0.7621135128302365
78_418,0.7761414261236322
78_419,0.7623480531813865
78_420,0.7636668033347
78_421,0.7626305457400863
78_422,0.7596506380329913
78_423,0.7702797906602256
78_424,0.7608708112874781
78_425,0.7626164090599784
78_426,0.7606366092536304
78_427,0.7645439107229502
78_428,0.7647162613257037
78_429,0.7723788015657932
78_430,0.7651398997250529
78_431,0.7656503527336863
78_432,0.7598707643814028
78_433,0.761238149412211
78_434,0.7623607014093742
78_435,0.7626814814814814
78_436,0.7616147397397395
78_437,0.7619293406882062
78_438,0.757139060356653
78_439,0.7695043836106639
78_440,0.7622204066811908
78_441,0.754543422733078
78_442,0.7616601307189548
78_443,0.7551264679313459
78_444,0.7605171394799056
78_445,0.7564679783950617
78_446,0.7628132387706861
78_447,0.7467040434930341
78_448,0.7616422082459813
78_449,0.7694888117283948
78_450,0.7568195937873357
78_451,0.7595083014048534
78_452,0.7828441127694856
78_453,0.7634502923976605
79_408,0.7594189016602817
79_409,0.7565468409586057
79_410,0.7705283224400874
79_411,0.7657154594867905
79_412,0.760806267806268
79_413,0.7605950720595072
79_414,0.7671205886020701
79_415,0.7671502057613171
79_416,0.7608773894862607
79_417,0.7621347065080747
79_418,0.7559386574074076
79_419,0.7541337895866882
79_420,0.7560572888159097
79_421,0.7598719537381249
79_422,0.7647894983591186
79_423,0.7608141692891149
79_424,0.7672476058613127
79_425,0.7635800191335245
79_426,0.7679519306540581
79_427,0.7606034641606784
79_428,0.7573532068654021
79_429,0.7635185185185187
79_430,0.7659127412201847
79_431,0.767072440087146
79_432,0.762159090909091
79_433,0.761544662309368
79_434,0.7631422924901187
79_435,0.7578066847335141
79_436,0.763116531165312
79_437,0.761437799926172
79_438,0.7647667147667149
79_439,0.7582830892908413
79_440,0.7664435242696113
79_441,0.7666119162640903
79_442,0.759263500141363
79_443,0.7602305616875159
79_444,0.7683662016995347
79_445,0.7639741231297522
79_446,0.7649327539830332
79_447,0.7568643904320987
79_448,0.7629032258064513
79_449,0.7483179012345684
79_450,0.7632445046672692
79_451,0.7683698985609817
79_452,0.7704820693709583
79_453,0.7582470826991374
80_408,0.7668069584736255
80_409,0.7590099154272377
80_410,0.7657168825266986
80_411,0.7601858660130718
80_412,0.7673805689747719
80_413,0.7642705586942874
80_414,0.7628937908496731
80_415,0.7668424845078541
80_416,0.7628386428386429
80_417,0.7659458832265849
80_418,0.7641172659540005
80_419,0.7676676510397442
80_420,0.76432905982906
80_421,0.7633473625140296
80_422,0.7653381081429861
80_423,0.7602379240081506
80_424,0.7638641364136411
80_425,0.7640112085769979
80_426,0.7557088428141061
80_427,0.766856452726018
80_428,0.7626907249129469
80_429,0.7634138888888891
80_430,0.7773576998050682
80_431,0.7592842280482734
80_432,0.766996632996633
80_433,0.7598225897653379
80_434,0.7644564602770713
80_435,0.7525317994762437
80_436,0.7578332517539568
80_437,0.7634676833696437
80_438,0.763869598765432
80_439,0.7628052952550944
80_440,0.7722839506172837
80_441,0.7566666666666665
80_442,0.7668738425925927
80_443,0.7700527065527067
80_444,0.7622839506172846
80_445,0.7651922064244338
80_446,0.7647928126145946
80_447,0.7650962135319677
80_448,0.7535163398692808
80_449,0.7603633822501749
80_450,0.7647957084068192
80_451,0.7564432989690719
80_452,0.7649556598852377
80_453,0.7670479302832244
81_408,0.7599294532627867
81_409,0.7601807760141095
81_410,0.7623565943992774
81_411,0.7569745222929937
81_412,0.7597376543209876
81_413,0.7634444444444444
81_414,0.7650784408863011
81_415,0.7583685782556753
81_416,0.7679215845882511
81_417,0.7621124417831003
81_418,0.7636386721169331
81_419,0.7609965706447188
81_420,0.7594339225589224
81_421,0.7647556477639466
81_422,0.7658622316584096
81_423,0.7646745822339491
81_424,0.7735743933588763
81_425,0.7640432098765432
81_426,0.7615137753557374
81_427,0.7708532494758912
81_428,0.760213608957795
81_429,0.7718296296296301
81_430,0.7705960648148146
81_431,0.757228956228956
81_432,0.7744333649889205
81_433,0.756907528443476
81_434,0.7648901098901102
81_435,0.7658904803240741
81_436,0.7614958847736627
81_437,0.760418106995885
81_438,0.760364138176638
81_439,0.7589282322615658
81_440,0.7609460235429227
81_441,0.7608047553726565
81_442,0.7623276121650109
81_443,0.7569484702093392
81_444,0.7740380658436214
81_445,0.7649387464387469
81_446,0.7688919582565992
81_447,0.7568314500941621
81_448,0.7587806267806264
81_449,0.7597129629629636
81_450,0.7628943758573393
81_451,0.7597248677248678
81_452,0.7617620650953983
81_453,0.7535858585858588
81_454,0.7494351851851849
82_408,0.7545543981481482
82_409,0.76249074074074
82_410,0.766163817663818
82_411,0.763962800519818
82_412,0.7664177292046142
82_413,0.7667706302794023
82_414,0.7631481481481479
82_415,0.7617972222222223
82_416,0.7641609073188019
82_417,0.7653944911297852
82_418,0.7647885802469132
82_419,0.765032175032175
82_420,0.7632792123109026
82_421,0.7601221840397098
82_422,0.7657062146892659
82_423,0.7632428611817927
82_424,0.760635111645942
82_425,0.7652162309368193
82_426,0.7594018617548028
82_427,0.7636282380646544
82_428,0.7708139083139082
82_429,0.7604869684499314
82_430,0.7665754290876244
82_431,0.759519230769231
82_432,0.7585769980506821
82_433,0.7665731195112637
82_434,0.7558473221422866
82_435,0.7645208333333336
82_436,0.7713489711934158
82_437,0.7591323731138543
82_438,0.7580901050304041
82_439,0.7609720620274254
82_440,0.7636911487758946
82_441,0.7594964262508125
82_442,0.7594200102880657
82_443,0.7572250280583612
82_444,0.7540967854647107
82_445,0.7568937087772707
82_446,0.7600842641583386
82_447,0.7621843434343436
82_448,0.7660465768799103
82_449,0.7674544385655497
82_450,0.7667439153439153
82_451,0.7605907172995778
82_452,0.7678463648834023
82_453,0.7610338559418315
82_454,0.7502962962962964
83_408,0.7370875420875428
83_409,0.7623015873015869
83_410,0.7653292181069962
83_411,0.7660482438157716
83_412,0.762395248784138
83_413,0.7566647866140251
83_414,0.764722939994258
83_415,0.7648670256159246
83_416,0.7568469003763126
83_417,0.7683625403927419
83_418,0.7632634730538921
83_419,0.7634962494139708
83_420,0.7611563653685842
83_421,0.7594766220120828
83_422,0.7615202868651144
83_423,0.7567516408813876
83_424,0.7621448136239128
83_425,0.7585727699530516
83_426,0.7670829687955668
83_427,0.7715613480779359
83_428,0.7769665683382497
83_429,0.7612162891046387
83_430,0.7696497272466263
83_431,0.7588359788359786
83_432,0.7699842090152171
83_433,0.7624199817101056
83_434,0.7593168996811382
83_435,0.7578982234266789
83_436,0.7651932367149759
83_437,0.7563266417678187
83_438,0.7724192084241105
83_439,0.7640343478792325
83_440,0.7640769340769343
83_441,0.7639587128111718
83_442,0.7621273712737131
83_443,0.7769568294409057
83_444,0.7627663465935072
83_445,0.7734577325417021
83_446,0.7745806550352003
83_447,0.7613642939814816
83_448,0.7676666666666669
83_449,0.7890922294843863
83_450,0.765483024691358
83_451,0.7690586419753083
83_452,0.7675688509021844
83_453,0.7644463087248322
83_454,0.7699842171717172
83_455,0.7631339031339035
83_456,0.76148148148148
84_408,0.7605376344086026
84_409,0.7609489302967563
84_410,0.760589644370739
84_411,0.7561779363461317
84_412,0.7571130767639148
84_413,0.7654616464806039
84_414,0.7660993325480957
84_415,0.7661683006535949
84_416,0.7601702069716774
84_417,0.7658227586918397
84_418,0.7662713461964961
84_419,0.7656908831908833
84_420,0.7630744380744381
84_421,0.7654859832207899
84_422,0.7561241891609124
84_423,0.7633249430660436
84_424,0.763459445108191
84_425,0.7542696629213484
84_426,0.7673763076053153
84_427,0.7590864197530865
84_428,0.770101471334348
84_429,0.7658649789029542
84_430,0.7650388007054675
84_431,0.7536156648451733
84_432,0.7564304368471039
84_433,0.7605650709998537
84_434,0.7614240659873848
84_435,0.761919262358593
84_436,0.7658922558922557
84_437,0.7664478859390367
84_438,0.7685028016946837
84_439,0.7629179179179182
84_440,0.7616038553173056
84_441,0.7606322553897181
84_442,0.7718812321937325
84_443,0.7714744933612858
84_444,0.7538190076869319
84_445,0.7571832358674466
84_446,0.7602896486229815
84_447,0.7656766829722803
84_448,0.7699355877616745
84_449,0.7742079772079767
84_450,0.7619623131903831
84_451,0.7556446319737451
84_452,0.766744444444445
84_453,0.7560428436911488
84_454,0.7655908699397069
84_455,0.7586472800925923
84_456,0.7486272141706923
85_408,0.7669828364950314
85_409,0.76108024691358
85_410,0.7588165973460091
85_411,0.7605428032823243
85_412,0.7620144927536234
85_413,0.7629361370716513
85_414,0.7617981401314733
85_415,0.7625711333651247
85_416,0.7678932831136218
85_417,0.7667569850552305
85_418,0.7616027397260275
85_419,0.7621077819392423
85_420,0.7647963522434822
85_421,0.7626198492865157
85_422,0.7567123015873014
85_423,0.7601893157097619
85_424,0.7630772261623325
85_425,0.7622129629629631
85_426,0.754622507122507
85_427,0.7590600600600599
85_428,0.7611478218306413
85_429,0.7570140683318978
85_430,0.7666732026143799
85_431,0.7661236236236241
85_432,0.7644256575415996
85_433,0.762575536062378
85_434,0.7670463965770824
85_435,0.7595220458553793
85_436,0.7631736165069499
85_437,0.7667606985223562
85_438,0.7636907968574637
85_439,0.7627863009452969
85_440,0.7640168003054599
85_441,0.7656863672182823
85_442,0.758208549050843
85_443,0.767193853427896
85_444,0.7681130604288503
85_445,0.756685185185185
85_446,0.7697011784511789
85_447,0.753556644880174
85_448,0.7672502502502501
85_449,0.7728253253253253
85_450,0.7544567901234561
85_451,0.7627183356195705
85_452,0.7593501683501686
85_453,0.7563325563325566
85_454,0.7687209513435005
85_455,0.7588327721661058
85_456,0.7649732262382862
86_408,0.7614814814814816
86_409,0.7514761904761903
86_410,0.7631980994152043
86_411,0.7630213770817799
86_412,0.7565010236367025
86_413,0.7631093044263773
86_414,0.7588421678559292
86_415,0.7580563973063975
86_416,0.7693895091263513
86_417,0.7655315904139434
86_418,0.7553738156761411
86_419,0.7565081423836287
86_420,0.7651087595532038
86_421,0.7614164609053498
86_422,0.7586243386243384
86_423,0.7740803515379786
86_424,0.7581401831939469
86_425,0.7659476796073181
86_426,0.7561483926170394
86_427,0.7665986790986792
86_428,0.7607081377151798
86_429,0.7667410213243548
86_430,0.7493079922027289
86_431,0.7648661887694148
86_432,0.7601770451770453
86_433,0.7643098384728341
86_434,0.7571186589433038
86_435,0.7626604406130268
86_436,0.7676653439153439
86_437,0.7610916179337233
86_438,0.761110076557004
86_439,0.7604316899681138
86_440,0.7660643653362104
86_441,0.7634424275760906
86_442,0.760841964846202
86_443,0.7566323110440754
86_444,0.7680009496676168
86_445,0.7603953391593843
86_446,0.7630526800092018
86_447,0.762417840375587
86_448,0.761699269692228
86_449,0.7614021164021161
86_450,0.7617755035737495
86_451,0.7564492753623192
86_452,0.7719945130315503
86_453,0.7502838045145737
86_454,0.7537945326278663
86_455,0.7616106362773026
86_456,0.7619598765432101
86_457,0.782481481481483
87_408,0.7718962962962963
87_409,0.7629301697530861
87_410,0.7530427142470945
87_411,0.7668264342774147
87_412,0.7606656656656656
87_413,0.7554202604430915
87_414,0.7622962962962962
87_415,0.7630204081632656
87_416,0.7660123456790126
87_417,0.7597120750887874
87_418,0.764279012345679
87_419,0.7598920445108787
87_420,0.7662858338564553
87_421,0.7596825396825396
87_422,0.7581929181929182
87_423,0.7622513952308476
87_424,0.7672902670111973
87_425,0.7573504273504273
87_426,0.7572668513388734
87_427,0.7547472924187728
87_428,0.7615051221434198
87_429,0.7520334295334298
87_430,0.7663980177360461
87_431,0.7650432098765428
87_432,0.7647003745318348
87_433,0.7575741967132695
87_434,0.7657511624178291
87_435,0.7677867023650156
87_436,0.7646222036572916
87_437,0.7570717287208052
87_438,0.7571399176954733
87_439,0.7593703703703705
87_440,0.763498033431662
87_441,0.7599711687735641
87_442,0.7642492492492495
87_443,0.76219310505474
87_444,0.7585210553018776
87_445,0.7672930283224403
87_446,0.7617511034350412
87_447,0.7603474514118079
87_448,0.7570661375661374
87_449,0.7716198830409357
87_450,0.7664421997755333
87_451,0.7540177923021062
87_452,0.7576870748299319
87_453,0.7631763668430337
87_454,0.7682800721075059
87_455,0.7725409544159538
87_456,0.762289189558562
87_457,0.7541577879249107
87_458,0.7244444444444467
88_408,0.7476909722222231
88_409,0.7548859455481969
88_410,0.7650030693677108
88_411,0.7589402427637723
88_412,0.75814068647402
88_413,0.7591302103497225
88_414,0.7622342249657065
88_415,0.7668422850895179
88_416,0.7559137541297167
88_417,0.762687969924812
88_418,0.7606723390056724
88_419,0.7653762596518778
88_420,0.7599744268077597
88_421,0.7635470899470904
88_422,0.7619356261022932
88_423,0.7614744668911338
88_424,0.7676627935124667
88_425,0.7584446363461905
88_426,0.7628411973617458
88_427,0.760911250873515
88_428,0.7624970449172579
88_429,0.7624402416601003
88_430,0.7671618655692728
88_431,0.7576195286195287
88_432,0.7685384894698624
88_433,0.7638067390698972
88_434,0.7597361608920746
88_435,0.7679579353108765
88_436,0.7617491508976231
88_437,0.7640997433076641
88_438,0.7616836419753087
88_439,0.7590702479338842
88_440,0.7687391646966115
88_441,0.7621978835978833
88_442,0.7615313390313391
88_443,0.7600648148148145
88_444,0.7605565302144252
88_445,0.7780077972709554
88_446,0.7762527233115467
88_447,0.7650151613601907
88_448,0.7603601766904518
88_449,0.761874485596708
88_450,0.7673288439955114
88_451,0.7599387947269305
88_452,0.7595950345950345
88_453,0.7733438335242461
88_454,0.7649333333333334
88_455,0.7514988425925921
88_456,0.769593114241002
88_457,0.7544444444444447
88_458,0.7677314814814815
89_408,0.7664616402116408
89_409,0.7657967269595174
89_410,0.7642810900331226
89_411,0.7669681541379659
89_412,0.7636220226960971
89_413,0.7613925199709518
89_414,0.7590660612535614
89_415,0.7661466049382718
89_416,0.7610828499181911
89_417,0.7720681542197938
89_418,0.760039849976559
89_419,0.7660604217356041
89_420,0.7641076817558298
89_421,0.7538601386774901
89_422,0.7705924356559951
89_423,0.7650662341173288
89_424,0.7587940100594426
89_425,0.7592645755803649
89_426,0.7535832337714062
89_427,0.7559714100064977
89_428,0.7633077050264552
89_429,0.7638373712057924
89_430,0.757381446867428
89_431,0.7601089324618738
89_432,0.7658289930555555
89_433,0.7607818930041155
89_434,0.7631205673758865
89_435,0.7650383141762452
89_436,0.7605889222555888
89_437,0.7605769547325103
89_438,0.7599936766034328
89_439,0.7671307319223986
89_440,0.7594632523148149
89_441,0.7574370370370375
89_442,0.756548353909465
89_443,0.7617915793151641
89_444,0.7528576998050681
89_445,0.7541938178780285
89_446,0.774370958259847
89_447,0.7600234142188168
89_448,0.7591603247082699
89_449,0.7731550802139037
89_450,0.7618887046250228
89_451,0.7625914423740509
89_452,0.7603132571824158
89_453,0.7578243806720624
89_454,0.7658573388203018
89_455,0.7636424984306341
89_456,0.762595860566449
89_457,0.7702910052910048
89_458,0.7689433551198253
90_408,0.7975308641975313
90_409,0.7591877842755037
90_410,0.7609432531947153
90_411,0.7645962570344195
90_412,0.7679416219193171
90_413,0.7631989511635531
90_414,0.7686659108087678
90_415,0.7593831507563904
90_416,0.7721679197994987
90_417,0.7620136307311031
90_418,0.7623862897985705
90_419,0.7615672514619879
90_420,0.766900462962963
90_421,0.7541928846409135
90_422,0.76367749825297
90_423,0.7720863201911593
90_424,0.7520555555555549
90_425,0.7621821305841922
90_426,0.7635743844403065
90_427,0.7583857089412648
90_428,0.7652207626345561
90_429,0.7631950160036581
90_430,0.7710766580534025
90_431,0.7564778144481115
90_432,0.7666208476517755
90_433,0.7617303240740739
90_434,0.762405643738977
90_435,0.7686456063907045
90_436,0.7664889745236566
90_437,0.7565950120975249
90_438,0.7623316062176168
90_439,0.763009661835749
90_440,0.7668162012279658
90_441,0.7586552259065348
90_442,0.7611239119303637
90_443,0.7664664953971311
90_444,0.7621638081034056
90_445,0.7674444444444446
90_446,0.7590292245370369
90_447,0.7658842083842082
90_448,0.760552959501558
90_449,0.7689691358024695
90_450,0.7670814814814816
90_451,0.7539132553606239
90_452,0.761669859514687
90_453,0.7549445623967913
90_454,0.7550268384326353
90_455,0.7636340468909274
90_456,0.7564197530864197
90_457,0.7684171539961018
90_458,0.7664077853363567
90_459,0.7538596491228073
91_408,0.7513374485596717
91_409,0.753776325344953
91_410,0.7733032605254831
91_411,0.7607084520417855
91_412,0.7690935293269927
91_413,0.760767763471626
91_414,0.7619526240020941
91_415,0.7617557725089107
91_416,0.7590832872673663
91_417,0.7648432514911915
91_418,0.7631996311664363
91_419,0.7709027777777779
91_420,0.7623745519713265
91_421,0.7637989758246996
91_422,0.7647409459320818
91_423,0.7668886165577347
