geopixel,auc
110_412,0.8115808823529412
110_413,0.8903508771929826
110_414,0.8954248366013071
110_415,0.8522167487684729
110_416,0.8533834586466166
110_417,0.8270833333333334
110_418,0.8
110_419,0.8976608187134503
110_420,0.9021739130434783
110_421,0.7019230769230769
110_422,0.7637362637362637
110_423,0.7959183673469388
110_424,0.8803418803418803
110_425,0.8
110_426,0.7698863636363636
110_427,0.6666666666666667
110_428,0.8422965116279071
110_429,0.7892953929539296
110_430,0.9068033550792172
110_431,0.8396396396396396
110_432,0.8358585858585859
110_433,0.864066193853428
110_434,0.8450704225352113
110_435,0.855098389982111
110_436,0.748217054263566
110_437,0.7953846153846154
110_438,0.7982456140350876
110_439,0.9066666666666666
110_440,0.9210526315789473
110_441,0.8333333333333334
110_442,0.75
110_443,0.5555555555555557
110_444,0.8857142857142857
110_445,0.8928571428571429
110_446,0.9076923076923077
110_447,0.8460648148148149
110_448,0.7529296875
110_449,0.8264705882352941
110_450,0.8473954512105649
110_451,0.7924242424242425
110_452,0.8643478260869565
110_453,0.8565488565488566
110_454,0.8627450980392157
110_455,0.8544698544698546
110_456,0.798828125
110_457,0.7487179487179487
110_458,0.8692307692307693
110_459,0.7663043478260869
110_460,0.9285714285714286
111_408,0.0
111_409,0.6984126984126984
111_410,0.7194444444444444
111_411,0.8323863636363636
111_412,0.7803970223325062
111_413,0.7142857142857143
111_414,0.7877777777777778
111_415,0.8703703703703703
111_416,0.6632231404958677
111_417,0.8573717948717948
111_418,0.8951048951048952
111_419,0.773913043478261
111_420,0.8606060606060606
111_421,0.8365384615384616
111_422,0.8771929824561404
111_423,0.7991452991452992
111_424,0.8
111_425,0.6454545454545455
111_426,0.9200000000000002
111_427,0.9702380952380952
111_428,0.945179584120983
111_429,0.8625525946704067
111_430,0.9141414141414141
111_431,0.845
111_432,0.7564102564102565
111_433,0.7707061900610287
111_434,0.7077020202020202
111_435,0.800189393939394
111_436,0.824113475177305
111_437,0.8137254901960784
111_438,0.8827404479578393
111_439,0.8246153846153846
111_440,0.922077922077922
111_441,0.8412698412698413
111_442,0.8194444444444444
111_443,0.7083333333333333
111_444,0.84375
111_445,0.7936507936507937
111_446,0.8735999999999999
111_447,0.796987087517934
111_448,0.7895833333333333
111_449,0.8357041251778095
111_450,0.9009009009009008
111_451,0.8636363636363636
